run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	bam_ftp
ERR8282741	PRJEB30134	SAMEA5226444	ERX7850172	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/001/ERR8282741/ERR8282741.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282741/cpe004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/001/ERR8282741.bam
ERR8282747	PRJEB30134	SAMEA6451150	ERX7850178	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/007/ERR8282747/ERR8282747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282747/cpe010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/007/ERR8282747.bam
ERR8282748	PRJEB30134	SAMEA6451152	ERX7850179	470	Acinetobacter baumannii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/008/ERR8282748/ERR8282748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282748/cpe011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/008/ERR8282748.bam
ERR8282749	PRJEB30134	SAMEA6451147	ERX7850180	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/009/ERR8282749/ERR8282749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282749/cpe012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/009/ERR8282749.bam
ERR8282751	PRJEB30134	SAMEA5226450	ERX7850182	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/001/ERR8282751/ERR8282751.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282751/cpe014.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/001/ERR8282751.bam
ERR8282757	PRJEB30134	SAMEA6451156	ERX7850188	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/007/ERR8282757/ERR8282757.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282757/cpe020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/007/ERR8282757.bam
ERR8282758	PRJEB30134	SAMEA6451160	ERX7850189	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/008/ERR8282758/ERR8282758.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282758/cpe022.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/008/ERR8282758.bam
ERR8282762	PRJEB30134	SAMEA5226455	ERX7850193	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/002/ERR8282762/ERR8282762.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282762/cpe026.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/002/ERR8282762.bam
ERR8282764	PRJEB30134	SAMEA6451159	ERX7850195	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/004/ERR8282764/ERR8282764.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282764/cpe028.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/004/ERR8282764.bam
ERR8282765	PRJEB30134	SAMEA6451158	ERX7850196	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/005/ERR8282765/ERR8282765.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282765/cpe029.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/005/ERR8282765.bam
ERR8282766	PRJEB30134	SAMEA6451166	ERX7850197	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/006/ERR8282766/ERR8282766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282766/cpe032.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/006/ERR8282766.bam
ERR8282770	PRJEB30134	SAMEA5226462	ERX7850201	48296	Acinetobacter pittii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/000/ERR8282770/ERR8282770.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282770/cpe037.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/000/ERR8282770.bam
ERR8282774	PRJEB30134	SAMEA5226468	ERX7850205	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/004/ERR8282774/ERR8282774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282774/cpe043.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/004/ERR8282774.bam
ERR8282777	PRJEB30134	SAMEA5226471	ERX7850208	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/007/ERR8282777/ERR8282777.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282777/cpe046.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/007/ERR8282777.bam
ERR8282778	PRJEB30134	SAMEA5226472	ERX7850209	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/008/ERR8282778/ERR8282778.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282778/cpe047.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/008/ERR8282778.bam
ERR8282779	PRJEB30134	SAMEA5226473	ERX7850210	470	Acinetobacter baumannii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/009/ERR8282779/ERR8282779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282779/cpe048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/009/ERR8282779.bam
ERR8282780	PRJEB30134	SAMEA5226474	ERX7850211	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/000/ERR8282780/ERR8282780.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282780/cpe049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/000/ERR8282780.bam
ERR8282787	PRJEB30134	SAMEA5226483	ERX7850218	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/007/ERR8282787/ERR8282787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282787/cpe058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/007/ERR8282787.bam
ERR8282789	PRJEB30134	SAMEA5226485	ERX7850220	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/009/ERR8282789/ERR8282789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282789/cpe060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/009/ERR8282789.bam
ERR8282790	PRJEB30134	SAMEA5226486	ERX7850221	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/000/ERR8282790/ERR8282790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282790/cpe061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/000/ERR8282790.bam
ERR8282793	PRJEB30134	SAMEA6451163	ERX7850224	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/003/ERR8282793/ERR8282793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282793/cpe069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/003/ERR8282793.bam
ERR8282794	PRJEB30134	SAMEA6451165	ERX7850225	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/004/ERR8282794/ERR8282794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282794/cpe070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/004/ERR8282794.bam
ERR8282795	PRJEB30134	SAMEA6451169	ERX7850226	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/005/ERR8282795/ERR8282795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282795/cpe072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/005/ERR8282795.bam
ERR8282796	PRJEB30134	SAMEA6451170	ERX7850227	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/006/ERR8282796/ERR8282796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282796/cpe073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/006/ERR8282796.bam
ERR8282797	PRJEB30134	SAMEA6451094	ERX7850228	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/007/ERR8282797/ERR8282797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282797/cpe076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/007/ERR8282797.bam
ERR8282799	PRJEB30134	SAMEA6451093	ERX7850230	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/009/ERR8282799/ERR8282799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282799/cpe078.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/009/ERR8282799.bam
ERR8282800	PRJEB30134	SAMEA6451098	ERX7850231	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/000/ERR8282800/ERR8282800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282800/cpe079.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/000/ERR8282800.bam
ERR8282804	PRJEB30134	SAMEA6451099	ERX7850235	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/004/ERR8282804/ERR8282804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282804/cpe083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/004/ERR8282804.bam
ERR8282811	PRJEB30134	SAMEA6451106	ERX7850242	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/001/ERR8282811/ERR8282811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282811/cpe091.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/001/ERR8282811.bam
ERR8282814	PRJEB30134	SAMEA6451113	ERX7850245	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/004/ERR8282814/ERR8282814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282814/cpe097.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/004/ERR8282814.bam
ERR8282816	PRJEB30134	SAMEA6451114	ERX7850247	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/006/ERR8282816/ERR8282816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282816/cpe099.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/006/ERR8282816.bam
ERR8282818	PRJEB30134	SAMEA6451123	ERX7850249	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/008/ERR8282818/ERR8282818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282818/cpe102.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/008/ERR8282818.bam
ERR8282819	PRJEB30134	SAMEA6451119	ERX7850250	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/009/ERR8282819/ERR8282819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282819/cpe104.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/009/ERR8282819.bam
ERR8282820	PRJEB30134	SAMEA6451122	ERX7850251	54291	Klebsiella ornithinolytica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR828/000/ERR8282820/ERR8282820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR828/ERR8282820/cpe105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR828/000/ERR8282820.bam
ERR4095874	PRJEB30134	SAMEA5226338	ERX4091172	108980	Acinetobacter ursingii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095874/ERR4095874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095874/ERR4095874_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095874/29210_5#1.cram	
ERR4095875	PRJEB30134	SAMEA5226422	ERX4091173	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4095875/ERR4095875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4095875/ERR4095875_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095875/29210_5#2.cram	
ERR4095876	PRJEB30134	SAMEA5226339	ERX4091174	28090	Acinetobacter lwoffii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4095876/ERR4095876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4095876/ERR4095876_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095876/29210_5#3.cram	
ERR4095877	PRJEB30134	SAMEA5226423	ERX4091175	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4095877/ERR4095877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4095877/ERR4095877_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095877/29210_5#4.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095877/29210_5#4.cram.crai	
ERR4095878	PRJEB30134	SAMEA5226341	ERX4091176	108980	Acinetobacter ursingii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095878/ERR4095878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095878/ERR4095878_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095878/29210_5#5.cram	
ERR4095879	PRJEB30134	SAMEA5226424	ERX4091177	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4095879/ERR4095879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4095879/ERR4095879_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095879/29210_5#6.cram	
ERR4095883	PRJEB30134	SAMEA5226426	ERX4091181	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4095883/ERR4095883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4095883/ERR4095883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095883/29210_5#10.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095883/29210_5#10.cram.crai	
ERR4095884	PRJEB30134	SAMEA5936380	ERX4091182	470	Acinetobacter baumannii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095884/ERR4095884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095884/ERR4095884_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095884/29210_5#11.cram	
ERR4095888	PRJEB30134	SAMEA5226357	ERX4091186	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095888/ERR4095888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095888/ERR4095888_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095888/29210_5#15.cram	
ERR4095889	PRJEB30134	SAMEA5226429	ERX4091187	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4095889/ERR4095889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4095889/ERR4095889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095889/29210_5#16.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095889/29210_5#16.cram.crai	
ERR4095890	PRJEB30134	SAMEA5226358	ERX4091188	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4095890/ERR4095890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4095890/ERR4095890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095890/29210_5#17.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095890/29210_5#17.cram.crai	
ERR4095894	PRJEB30134	SAMEA5226398	ERX4091192	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095894/ERR4095894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095894/ERR4095894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095894/29210_5#21.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095894/29210_5#21.cram.crai	
ERR4095896	PRJEB30134	SAMEA5226400	ERX4091194	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4095896/ERR4095896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4095896/ERR4095896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095896/29210_5#23.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095896/29210_5#23.cram.crai	
ERR4095906	PRJEB30134	SAMEA5226441	ERX4091204	1314	Streptococcus pyogenes	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4095906/ERR4095906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/006/ERR4095906/ERR4095906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095906/29210_5#33.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095906/29210_5#33.cram.crai	
ERR4095907	PRJEB30134	SAMEA5226451	ERX4091205	470	Acinetobacter baumannii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4095907/ERR4095907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/007/ERR4095907/ERR4095907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095907/29210_5#34.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095907/29210_5#34.cram.crai	
ERR4095908	PRJEB30134	SAMEA5226443	ERX4091206	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095908/ERR4095908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095908/ERR4095908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095908/29210_5#35.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095908/29210_5#35.cram.crai	
ERR4095909	PRJEB30134	SAMEA5226444	ERX4091207	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4095909/ERR4095909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4095909/ERR4095909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095909/29210_5#36.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095909/29210_5#36.cram.crai	
ERR4095912	PRJEB30134	SAMEA5226445	ERX4091210	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4095912/ERR4095912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4095912/ERR4095912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095912/29210_5#39.cram	
ERR4095913	PRJEB30134	SAMEA5226446	ERX4091211	303	Pseudomonas putida	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4095913/ERR4095913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4095913/ERR4095913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095913/29210_5#40.cram	
ERR4095914	PRJEB30134	SAMEA5226463	ERX4091212	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095914/ERR4095914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095914/ERR4095914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095914/29210_5#41.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095914/29210_5#41.cram.crai	
ERR4095915	PRJEB30134	SAMEA5226447	ERX4091213	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4095915/ERR4095915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4095915/ERR4095915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095915/29210_5#42.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095915/29210_5#42.cram.crai	
ERR4095920	PRJEB30134	SAMEA5226488	ERX4091218	208224	Enterobacter kobei	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4095920/ERR4095920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4095920/ERR4095920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095920/29210_5#47.cram	
ERR4095921	PRJEB30134	SAMEA5226491	ERX4091219	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4095921/ERR4095921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4095921/ERR4095921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095921/29210_5#48.cram	
ERR4095931	PRJEB30134	SAMEA5226456	ERX4091229	303	Pseudomonas putida	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4095931/ERR4095931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4095931/ERR4095931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095931/29210_5#58.cram	
ERR4095932	PRJEB30134	SAMEA5226348	ERX4091230	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4095932/ERR4095932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4095932/ERR4095932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095932/29210_5#59.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095932/29210_5#59.cram.crai	
ERR4095934	PRJEB30134	SAMEA5226457	ERX4091232	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095934/ERR4095934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/004/ERR4095934/ERR4095934_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095934/29210_5#61.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095934/29210_5#61.cram.crai	
ERR4095938	PRJEB30134	SAMEA5226460	ERX4091236	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095938/ERR4095938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095938/ERR4095938_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095938/29210_5#65.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095938/29210_5#65.cram.crai	
ERR4095942	PRJEB30134	SAMEA5226465	ERX4091240	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4095942/ERR4095942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4095942/ERR4095942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095942/29210_5#69.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095942/29210_5#69.cram.crai	
ERR4095943	PRJEB30134	SAMEA5226466	ERX4091241	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4095943/ERR4095943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/003/ERR4095943/ERR4095943_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095943/29210_5#70.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095943/29210_5#70.cram.crai	
ERR4095949	PRJEB30134	SAMEA5226469	ERX4091247	470	Acinetobacter baumannii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4095949/ERR4095949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4095949/ERR4095949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095949/29210_5#76.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095949/29210_5#76.cram.crai	
ERR4095955	PRJEB30134	SAMEA5226362	ERX4091253	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4095955/ERR4095955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/005/ERR4095955/ERR4095955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095955/29210_5#82.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095955/29210_5#82.cram.crai	
ERR4095958	PRJEB30134	SAMEA5226363	ERX4091256	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095958/ERR4095958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/008/ERR4095958/ERR4095958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095958/29210_5#85.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095958/29210_5#85.cram.crai	
ERR4095961	PRJEB30134	SAMEA5226475	ERX4091259	208224	Enterobacter kobei	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4095961/ERR4095961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4095961/ERR4095961_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR409/ERR4095961/29210_5#88.cram	
